Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,TotalSpend,TotalPurchases,TotalChildren,CampaignAccepted,SpendPerPurchase,Edu_Encoded,Cluster,PCA1,PCA2
1992,Master,Single,92859.0,0,0,19-10-2012,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,32,2077,21,0,0,98.9047619047619,3,2,2.927227652846391,-1.284245134246605
1976,Master,Together,65104.0,0,1,14-11-2013,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,1,48,1053,15,1,0,70.2,3,2,0.6857816525066979,0.0018422574601367602
1962,Graduation,Married,86111.0,0,0,19-04-2013,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,62,1385,22,0,0,62.95454545454545,2,2,2.4201207195438483,-0.13136320923068942
1974,PhD,Single,68352.0,0,1,28-08-2013,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,50,871,22,1,0,39.59090909090909,4,2,1.2100714981361655,0.8543066831968709
1988,Graduation,Together,41883.0,1,0,19-03-2013,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,36,312,9,1,0,34.666666666666664,2,3,-1.1333959688813624,-1.3425210309805369
1976,Graduation,Married,59809.0,0,2,18-10-2012,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,48,877,12,2,0,73.08333333333333,2,1,-0.3263064798828306,-0.032940666269040464
1975,Graduation,Married,23957.0,1,0,28-10-2012,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,49,68,5,1,0,13.6,2,3,-1.90868825009751,-0.65909384353681
1981,Graduation,Together,38547.0,1,0,28-08-2013,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,43,22,3,1,0,7.333333333333333,2,3,-1.8078620737326048,-0.925996832829972
1973,2n Cycle,Married,35688.0,2,1,22-08-2012,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,51,211,9,3,0,23.444444444444443,1,1,-2.1727057365927904,0.08776225610743504
1966,Master,Married,49605.0,0,0,21-06-2014,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,58,127,7,0,0,18.142857142857142,3,3,-0.5054963909643435,0.06182507909835937
1953,Master,Married,59354.0,0,2,24-04-2014,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,71,459,15,2,0,30.6,3,1,-0.17309526728613417,1.9386305295614712
1969,Graduation,Married,65747.0,0,1,07-03-2014,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,55,460,15,1,1,30.666666666666668,2,2,0.6135522577483526,-0.2530634473255315
1972,2n Cycle,Together,46344.0,0,1,14-12-2012,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,52,429,13,1,0,33.0,1,3,-0.5970025078518622,-0.9859043700865902
1988,Graduation,Single,34176.0,1,0,12-05-2014,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,36,89,7,1,0,12.714285714285714,2,3,-1.6461899532473854,-1.3760383488915566
1952,PhD,Together,61010.0,0,1,09-10-2012,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,72,1021,24,1,0,42.541666666666664,4,2,1.5235936263441638,2.0607067361934077
1949,Graduation,Together,69372.0,0,0,19-02-2013,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,75,1381,20,0,2,69.05,2,0,2.922324673064247,-0.08782810424777214
1958,Graduation,Single,49967.0,0,1,08-07-2013,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,66,306,12,1,0,25.5,2,1,-0.458538868077433,0.3800627912061397
1978,Graduation,Single,60199.0,1,2,12-09-2013,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,46,18,3,3,0,6.0,2,1,-2.144348999658467,0.4404156013469466
1977,Graduation,Together,55375.0,0,1,17-10-2013,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,47,162,8,1,0,20.25,2,3,-0.9192880735889409,-0.6681214649403671
1955,Graduation,Single,80317.0,0,0,20-08-2013,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,69,1231,17,0,0,72.41176470588235,2,2,1.8713964712786975,0.19829142247380552
1958,Master,Single,30523.0,2,1,01-07-2013,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,66,13,3,3,0,4.333333333333333,3,1,-2.5472752985535965,1.9306450925702079
1945,PhD,Married,70356.0,0,0,05-11-2012,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,79,1706,25,0,0,68.24,4,2,2.9052954366252095,1.84362598508556
1984,Graduation,Married,23228.0,1,0,05-01-2014,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,40,121,7,1,0,17.285714285714285,2,3,-1.8207199719855427,-1.0902234548088736
1975,PhD,Divorced,74165.0,0,0,01-05-2013,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,49,1293,19,0,0,68.05263157894737,4,2,1.9252374879497307,0.16876585518374873
1973,PhD,Married,157243.0,0,1,01-03-2014,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,51,1608,22,1,0,73.0909090909091,4,2,3.9288951134286134,1.3726707652704258
1966,Graduation,Together,43482.0,2,1,13-11-2013,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,58,88,6,3,0,14.666666666666666,2,1,-2.1412642118147187,1.090931079691902
1953,Graduation,Divorced,62551.0,0,0,18-11-2013,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,71,421,17,0,1,24.764705882352942,2,2,1.2175966063617338,-0.009115313550796622
1959,Graduation,Divorced,52332.0,0,0,28-08-2013,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,65,259,11,0,1,23.545454545454547,2,2,0.37248328734587793,-0.36494871876978696
1988,Graduation,Single,66951.0,0,0,02-11-2013,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,36,1117,14,0,0,79.78571428571429,2,2,0.9360222140275071,-1.749186717138193
1957,Graduation,Together,26091.0,1,1,25-02-2014,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,67,89,6,2,0,14.833333333333334,2,1,-2.024492767381493,0.9625969300388413
1965,Graduation,Together,33456.0,1,1,21-04-2014,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,59,36,4,2,0,9.0,2,1,-2.1198496591675564,0.5052539526390252
1982,Graduation,Married,28718.0,1,0,13-07-2013,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,42,57,5,1,0,11.4,2,3,-1.8711916374757152,-0.9776594906616336
1970,Graduation,Married,50447.0,2,0,21-04-2014,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,54,148,7,2,0,21.142857142857142,2,1,-1.4777536211153641,0.23873632430367045
1959,PhD,Together,53537.0,1,1,30-01-2014,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,65,93,6,2,0,15.5,4,1,-1.2134594000584071,2.082655015375227
1967,Graduation,Single,52074.0,0,1,04-04-2014,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,57,119,6,1,1,19.833333333333332,2,3,-0.6074518467923361,-0.26680044528928554
1975,PhD,Married,80427.0,0,1,12-09-2012,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,49,1835,27,1,0,67.96296296296296,4,2,2.676154772530213,0.8196465955331667
1948,PhD,Married,83837.0,0,0,16-12-2012,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,76,1318,24,0,2,54.916666666666664,4,0,3.699223063025399,1.3732996978815408
1970,PhD,Married,38853.0,1,1,23-05-2014,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,54,45,5,2,0,9.0,4,1,-1.7586339154693118,1.503256292263467
1959,Graduation,Together,38285.0,2,1,24-06-2014,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,65,10,3,3,0,3.3333333333333335,2,1,-2.467948617947197,1.46323557514817
1951,2n Cycle,Married,78497.0,0,0,01-12-2013,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,73,978,24,0,1,40.75,1,2,2.480254823833359,-0.3932068804240962
1976,PhD,Married,51650.0,0,1,11-05-2014,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,48,191,9,1,0,21.22222222222222,4,1,-0.6866603314186666,0.6873173257845534
1988,2n Cycle,Married,16248.0,1,0,10-05-2014,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,36,57,6,1,0,9.5,1,3,-2.249232156650808,-1.9688258231956652
1946,Master,Married,66835.0,0,0,28-09-2013,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,78,1033,23,0,0,44.91304347826087,3,2,1.9811456322734988,1.2207247050950343
1984,Master,Married,30477.0,1,0,22-01-2014,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,40,66,5,1,0,13.2,3,3,-1.74934398031893,-0.5782155409217232
1961,Basic,Married,28249.0,0,0,15-06-2014,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,63,43,5,0,0,8.6,0,3,-1.4648811893286604,-1.5426684869965779
1983,Graduation,Married,25271.0,1,0,05-12-2012,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,41,50,4,1,0,12.5,2,3,-2.0403129671526727,-1.107138519840599
1970,PhD,Single,32303.0,0,1,08-03-2014,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,54,39,5,1,0,7.8,4,1,-1.4883034451869834,0.8849570951865587
1966,Graduation,Married,61286.0,0,1,02-08-2013,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,58,608,16,1,0,38.0,2,2,0.27276313659100215,0.035066679250101346
1976,Graduation,Married,74068.0,0,0,19-03-2013,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,48,1581,23,0,0,68.73913043478261,2,2,2.2412148662257434,-1.0754711038089149
1964,PhD,Married,45759.0,1,1,23-02-2013,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,60,68,5,2,0,13.6,4,1,-1.532583877642598,1.753712788025678
1978,Basic,Together,24882.0,1,0,09-09-2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,46,80,4,1,1,20.0,0,3,-1.719653187863028,-2.261895350008882
1989,PhD,Together,66973.0,0,0,17-05-2013,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,35,1282,27,0,0,47.48148148148148,4,2,2.180109968257387,-0.4616277938825779
1988,Graduation,Married,38872.0,1,0,30-05-2013,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,36,91,6,1,0,15.166666666666666,2,3,-1.593260061897285,-1.235109686543602
1973,Graduation,Married,51148.0,1,1,18-02-2013,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,51,315,12,2,0,26.25,2,1,-0.9930650138256204,0.1437513101645945
1977,Graduation,Married,31353.0,1,1,29-12-2013,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,47,31,4,2,0,7.75,2,3,-2.292908403562956,-0.2271616487135167
1980,Master,Married,69661.0,0,0,13-05-2014,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,44,834,22,0,0,37.90909090909091,3,2,1.4840325383408475,-0.5626930116398564
1954,Graduation,Married,80067.0,0,0,19-09-2013,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,70,1600,16,0,1,100.0,2,0,2.591704446479316,-0.003391382506460459
1954,Graduation,Married,86718.0,0,0,17-01-2013,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,70,1270,16,0,0,79.375,2,2,1.987733194160604,0.20950151147665544
1973,PhD,Single,46854.0,1,1,31-03-2014,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,51,263,9,2,1,29.22222222222222,4,1,-0.6785094583733424,1.1240356241757317
1952,Graduation,Divorced,69142.0,0,1,29-06-2014,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,72,535,16,1,1,33.4375,2,2,0.9835418958934667,0.6431578575453529
1968,Graduation,Single,75922.0,0,0,09-12-2013,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,56,1295,17,0,0,76.17647058823529,2,2,1.7011045723816045,-0.5618935767246017
1978,Graduation,Divorced,63693.0,0,1,14-10-2013,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,46,1150,26,1,0,44.23076923076923,2,2,1.3856350265792503,-0.562998457811887
1977,PhD,Together,102160.0,0,0,02-11-2012,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,47,1240,26,0,3,47.69230769230769,4,0,4.366490256351366,-0.41685544860711854
1965,PhD,Single,40637.0,1,1,17-07-2013,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,59,38,4,2,0,9.5,4,1,-1.747269797215243,1.7583141327445204
1984,Master,Single,18890.0,0,0,10-11-2012,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,40,35,3,0,1,11.666666666666666,3,3,-1.2957672207375672,-1.4527375226151131
1988,Graduation,Together,29604.0,1,0,08-12-2013,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,36,53,4,1,1,13.25,2,3,-1.5221841230756212,-1.5436750877749341
1963,Master,Divorced,48721.0,1,1,13-05-2013,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,61,293,11,2,0,26.636363636363637,3,1,-0.9382390078959533,1.3016730423746319
1966,Graduation,Married,44794.0,0,1,08-06-2014,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,58,65,5,1,0,13.0,2,3,-1.3365234073587595,0.028809271878219658
1954,Graduation,Divorced,64497.0,0,1,10-09-2012,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,70,1804,24,1,1,75.16666666666667,2,2,2.5242052616295574,0.3959060415923453
1956,Graduation,Together,46097.0,0,1,31-03-2013,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,68,241,10,1,0,24.1,2,1,-0.7229901254073802,0.4758712435481872
1954,Graduation,Together,77972.0,0,0,18-03-2014,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,70,1101,19,0,0,57.94736842105263,2,2,1.8434482961990122,0.19633859273739027
1968,PhD,Married,44377.0,1,1,05-10-2012,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,56,264,11,2,0,24.0,4,1,-1.0076283529751198,1.6312657745841406
1974,Master,Together,46014.0,1,1,21-01-2013,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,50,541,16,2,0,33.8125,3,1,-0.5466620974478011,0.6391591948137579
1985,Graduation,Married,70951.0,0,0,04-05-2013,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,39,1198,16,0,0,74.875,2,2,1.2695085239567612,-1.5252352948174157
1977,Graduation,Married,41443.0,1,0,01-04-2014,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,47,482,14,1,0,34.42857142857143,2,3,-0.5333744832579596,-0.6126791308461143
1978,2n Cycle,Single,52195.0,2,1,12-05-2014,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,46,17,3,3,0,5.666666666666667,1,1,-2.4383134039259833,-0.26955595188686143
1948,Master,Married,83790.0,0,0,15-11-2013,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,76,1615,24,0,2,67.29166666666667,3,0,3.859003700622522,0.7519877028731272
1954,Master,Widow,44551.0,0,1,31-08-2013,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,70,285,10,1,0,28.5,3,1,-0.5972239918360507,1.1934523568798043
1980,Graduation,Together,69508.0,1,0,14-11-2012,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,44,1135,26,1,0,43.65384615384615,2,2,1.4852173511686444,-0.666847533822798
1988,2n Cycle,Together,45204.0,1,0,11-04-2014,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,36,114,6,1,0,19.0,1,3,-1.5283625669021406,-1.802840103448886
1969,Graduation,Married,72460.0,0,0,14-11-2013,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,55,1047,15,0,0,69.8,2,2,1.254179320650292,-0.6321357553032559
1970,PhD,Together,77622.0,0,2,14-04-2014,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,54,714,20,2,0,35.7,4,2,0.7487305842559303,1.6030642538769453
1980,PhD,Married,30732.0,1,0,05-01-2013,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,44,185,9,1,0,20.555555555555557,4,1,-1.218468290601052,0.3019978906420818
1962,Graduation,Divorced,63887.0,0,1,08-09-2012,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,62,1245,27,1,0,46.111111111111114,2,2,1.6928616602417677,0.2914570379469297
1978,Graduation,Together,42011.0,1,0,26-03-2013,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,46,189,8,1,0,23.625,2,3,-1.2072110430120688,-0.7283644091873108
1976,Graduation,Together,51369.0,0,1,25-10-2012,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,48,576,14,1,0,41.142857142857146,2,3,-0.21102518082536076,-0.5072774639779153
1952,Graduation,Divorced,51537.0,0,1,09-12-2012,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,72,1103,15,1,0,73.53333333333333,2,2,0.5489619324788072,0.7066521804578171
1972,PhD,Married,79930.0,0,0,08-08-2012,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,52,1753,16,0,0,109.5625,4,2,2.295203498237399,0.4017272865599063
1986,PhD,Together,34320.0,1,0,16-02-2014,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,38,17,3,1,0,5.666666666666667,4,3,-1.7522797155443146,-0.004777825953675385
1966,Graduation,Single,37070.0,1,1,20-03-2013,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,58,433,14,2,0,30.928571428571427,2,1,-1.009811380090027,0.4535438023084214
1962,2n Cycle,Divorced,81975.0,0,1,05-01-2013,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,62,1588,13,1,1,122.15384615384616,1,2,1.797499266573455,-0.634190982875549
1971,Graduation,Together,38590.0,1,0,15-05-2013,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,53,22,3,1,0,7.333333333333333,2,3,-1.7085696962044075,-0.3427735785508196
1951,Graduation,Single,15033.0,0,0,16-04-2014,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,73,19,4,0,0,4.75,2,3,-1.5672813806397077,0.07454603362663516
1965,PhD,Married,62745.0,0,1,23-03-2013,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,59,1117,26,1,0,42.96153846153846,4,2,1.666237977813552,1.3964779430641028
1975,2n Cycle,Married,22212.0,1,0,09-12-2013,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,49,69,6,1,0,11.5,1,3,-1.9803180493440034,-1.2563232428236264
1982,Master,Together,23661.0,1,0,04-12-2013,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,42,23,4,1,0,5.75,3,3,-1.9900247322540054,-0.45776012103568214
1958,PhD,Single,79761.0,0,1,04-10-2013,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,66,605,18,1,0,33.611111111111114,4,2,1.114010301276887,1.780946748132762
1973,Graduation,Single,7500.0,1,0,26-12-2013,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,51,57,7,1,0,8.142857142857142,2,3,-2.1399819961371023,-0.6062615528955522
1968,Graduation,Widow,73455.0,0,0,28-10-2013,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,56,2088,21,0,1,99.42857142857143,2,0,3.082719792110997,-0.8058335792294489
1958,Graduation,Together,64961.0,0,1,23-12-2012,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,66,1009,14,1,0,72.07142857142857,2,2,0.6594105177457259,0.5483582196435831
1971,Graduation,Single,22804.0,1,0,31-07-2013,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,53,26,4,1,0,6.5,2,3,-1.998894031365892,-0.40139543211208406
1990,Graduation,Married,73687.0,0,0,28-11-2013,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,34,1627,21,0,1,77.47619047619048,2,0,2.4570067073001876,-2.1300228728041772
1958,Graduation,Married,61074.0,0,1,17-08-2012,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,66,1102,24,1,0,45.916666666666664,2,2,1.3330032564063798,0.4926523872149795
1964,PhD,Married,31686.0,1,1,05-06-2014,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,60,17,4,2,0,4.25,4,1,-1.968740319334811,1.708092987674997
1972,Graduation,Married,80134.0,1,0,20-05-2013,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,52,1690,14,1,3,120.71428571428571,2,0,2.8395377901796746,-1.0381689235772664
1953,Graduation,Married,75027.0,0,1,09-01-2013,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,71,1390,19,1,0,73.15789473684211,2,2,1.6175595446958342,0.8415756012366749
1988,PhD,Married,67546.0,0,0,31-08-2012,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,36,2126,19,0,0,111.89473684210526,4,2,2.3946324748295593,-0.5411593637289533
1969,Master,Together,65176.0,0,1,29-10-2012,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,55,1531,21,1,0,72.9047619047619,3,2,1.5981438732801185,0.4700234046054677
1975,Master,Single,31160.0,1,0,16-09-2013,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,49,64,5,1,0,12.8,3,3,-1.642714905556506,-0.006191861252501223
1985,Graduation,Single,29938.0,1,0,27-10-2013,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,39,26,4,1,0,6.5,2,3,-1.9719648714006217,-1.1823985520332096
1974,Graduation,Divorced,102692.0,0,0,05-04-2013,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,50,1112,28,0,4,39.714285714285715,2,0,4.67961700281383,-1.737385516923598
1958,2n Cycle,Together,26490.0,0,0,22-09-2012,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,66,210,9,0,0,23.333333333333332,1,3,-0.9500495910371214,-0.7572107078593858
1967,Graduation,Together,75702.0,1,1,29-08-2012,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,57,1148,21,2,0,54.666666666666664,2,2,0.9929255404002737,0.6462809617646378
1974,PhD,Single,30899.0,1,0,13-10-2012,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,50,33,4,1,0,8.25,4,1,-1.6374583602323116,0.6058000053570208
1961,PhD,Together,63342.0,0,1,16-10-2012,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,63,1101,16,1,1,68.8125,4,2,1.465576745930076,1.2532463144468289
1964,Graduation,Single,45989.0,0,1,22-10-2012,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,60,322,12,1,0,26.833333333333332,2,1,-0.5802714575663762,0.16540521843901138
1964,Graduation,Single,18701.0,1,1,04-06-2013,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,60,44,6,2,0,7.333333333333333,2,1,-2.300329095679074,0.5549806116396474
1957,PhD,Single,40737.0,2,1,08-12-2013,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,67,17,3,3,0,5.666666666666667,4,1,-2.1934114710570296,2.6722670809688633
1979,Graduation,Divorced,15287.0,1,0,10-10-2012,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,45,31,4,1,1,7.75,2,3,-1.7897031092366673,-1.1542667751804345
1968,PhD,Divorced,69674.0,0,2,22-05-2013,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,56,845,22,2,0,38.40909090909091,4,2,0.8443590274426949,1.7413518307138887
1970,Master,Married,44159.0,1,0,17-06-2014,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,54,275,11,1,0,25.0,3,1,-0.6907777607461826,0.3982052572065325
1978,PhD,Married,37717.0,1,0,23-11-2012,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,46,25,3,1,0,8.333333333333334,4,1,-1.59514063386329,0.4051073579846385
1952,Master,Together,43776.0,1,1,03-02-2013,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,72,275,11,2,0,25.0,3,1,-0.9686409763478249,1.8300362750685117
1966,Master,Married,38179.0,1,1,14-03-2013,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,58,90,7,2,0,12.857142857142858,3,1,-1.6683557487176337,1.042659024491598
1963,Graduation,Married,80124.0,0,0,26-06-2014,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,61,1495,18,0,1,83.05555555555556,2,0,2.5468805534727115,-0.5371694320915931
1970,PhD,Married,38097.0,1,1,15-10-2012,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,54,184,7,2,1,26.285714285714285,4,1,-1.0611188210533953,1.2247076841524758
1970,Graduation,Married,72940.0,0,0,19-06-2013,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,54,981,12,0,0,81.75,2,2,0.9841705675300885,-0.7645401618056262
1970,Graduation,Together,22070.0,1,0,04-10-2013,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,54,67,6,1,0,11.166666666666666,2,3,-1.8413759364764695,-0.4378731643979503
1953,Graduation,Single,69267.0,0,0,22-09-2012,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,71,1635,12,0,0,136.25,2,2,1.6423321587334674,0.1358287447140097
1983,Master,Single,31788.0,1,0,20-03-2014,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,41,60,7,1,0,8.571428571428571,3,3,-1.576941477937211,-0.5039397166583507
1975,PhD,Together,61905.0,0,1,04-02-2014,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,49,231,10,1,0,23.1,4,1,-0.34760188514906176,0.6772698134217892
